K,method,variant,classifier,acc_S_test_mean,acc_S_test_std,auc_S_test_mean,auc_S_test_std,acc_M_test_mean,acc_M_test_std,auc_M_test_mean,auc_M_test_std,acc_SM_mean,acc_SM_std,auc_SM_mean,auc_SM_std,acc_MS_mean,acc_MS_std,auc_MS_mean,auc_MS_std,asymmetry_mean,asymmetry_std,n_features,n_features_passing_threshold
27,rf_native,strict,stacking,0.9044892607392608,0.0028364077813981055,0.9577721572882663,0.002650099430278815,0.9110951548451549,0.003263262284032209,0.9612239564880675,0.0020350861128580447,0.6815097402597402,0.014060905848809492,0.8380685333647371,0.010303621223578393,0.8487500000000001,0.001889928936183051,0.8981738070870188,0.0025911244929306084,0.16724025974025972,0.01372686824068267,25.0,25.0
28,rf_native,strict,stacking,0.9040272227772228,0.0029129789920593653,0.9578401212922941,0.0026507337115487463,0.912012987012987,0.003573445674971979,0.9624015314106472,0.0019195914896004771,0.6823563936063936,0.014913114822320113,0.8401778557356729,0.010129191830662573,0.8463761238761238,0.0020063135524575706,0.8962094152101645,0.0027052824742902354,0.1640197302697302,0.01504025535737777,27.0,27.0
29,rf_native,strict,stacking,0.9046578421578422,0.0031672915412661266,0.9577659821447284,0.0026744601160989044,0.912268981018981,0.0032728055123452835,0.9623986153706433,0.001974622634355901,0.6772102897102897,0.013001821458171857,0.8402410661266805,0.010526227099321736,0.8467145354645356,0.002332732844393199,0.8963983865784565,0.002721159876073603,0.16950424575424572,0.012813461162580801,28.0,28.0
30,rf_native,strict,stacking,0.9036838161838162,0.0029260860071916835,0.9578569532365735,0.0027024089468415144,0.9125499500499501,0.0032804763980562534,0.9624974394985634,0.001982064528106328,0.6828546453546454,0.016018027781059596,0.8410937350611427,0.010750883575801609,0.8465372127872127,0.002315610456095636,0.8961872883609896,0.0029055935630124914,0.1636825674325674,0.015965730779768244,29.0,29.0
31,rf_native,strict,stacking,0.9046203796203797,0.0027936444095215387,0.9578598817516151,0.002669195865104032,0.9121253746253746,0.003286225616267699,0.9624494199606588,0.0019406509051414587,0.6767732267732268,0.013178809389194789,0.8408802496828847,0.010211762240197141,0.8465534465534466,0.0020262443438537,0.8958727067138655,0.002814005756134517,0.16978021978021973,0.012209304298232422,31.0,31.0
32,rf_native,strict,stacking,0.9046266233766234,0.0031329984916860115,0.9578485357050542,0.002737337110695035,0.9125499500499501,0.0036190208641978,0.9624474832110946,0.0019407438565887398,0.6788673826173827,0.014092226987333456,0.8409177280012695,0.01002982605960673,0.846471028971029,0.001754420774298638,0.8959419414252082,0.0029230750985472388,0.1676036463536463,0.013928609186973695,32.0,32.0
33,rf_native,strict,stacking,0.9044955044955044,0.002986193855659756,0.9578751449599352,0.002700486504227731,0.9120879120879121,0.00349439030882307,0.962459169202426,0.001924850260795978,0.6778696303696303,0.01508410091543212,0.8410367863904327,0.010192055574409453,0.8463898601398601,0.001981759307067548,0.8958197898505091,0.0028459680228359475,0.16852022977022973,0.014699169322235042,33.0,33.0
1,xgb_gain,soft,stacking,0.7966845654345655,0.005102341111186725,0.8628072866818496,0.003053016905948681,0.8649975024975024,0.00445790296026944,0.9198372026325323,0.0032674775168249365,0.8206131368631369,0.007588477311011672,0.9200894745863527,0.00011743837987644829,0.7605681818181818,0.005073268740792399,0.849396064599736,0.0013771205564603107,0.06004495504495501,0.010196324424071647,1.0,0.0
2,xgb_gain,soft,stacking,0.8096153846153846,0.0032268232822440387,0.892799305464765,0.0029094338513231868,0.864753996003996,0.003993841715774921,0.921643232516734,0.003197884394620695,0.7767657342657343,0.012703193147136645,0.9134812706025244,0.0001892696360758572,0.7576623376623377,0.0055146136266838236,0.810099436028507,0.003335350235730409,0.01995504495504491,0.013570519439038125,2.0,0.0
3,xgb_gain,soft,stacking,0.8150037462537462,0.003888891833601075,0.8974862659193953,0.0030010443728958037,0.8708728771228771,0.0035179096847195554,0.924487243213829,0.0034260130458316274,0.809276973026973,0.012275302600456102,0.9160922606988416,0.0003147940395386979,0.7788374125874127,0.003356001266128911,0.8243700324400874,0.002964546131175633,0.030439560439560386,0.013259191005191672,3.0,0.0
4,xgb_gain,soft,stacking,0.8555007492507493,0.0036795583888955003,0.9262751920906267,0.0031005349714770644,0.8767794705294705,0.0032378620466912505,0.9345732330232206,0.0024406030007062245,0.8158016983016984,0.01916682227476106,0.870191052641165,0.009281062211721923,0.8160851648351649,0.004659252273868564,0.8512046330293084,0.0033378403591920237,0.015733016983016927,0.011136489747424521,4.0,0.0
5,xgb_gain,soft,stacking,0.8549887612387612,0.003915267272023114,0.9263192695166971,0.003037684173058268,0.8764485514485514,0.0028560520023355363,0.9351425048477996,0.0023527992402601118,0.814237012987013,0.018060471568497244,0.8703610812264658,0.008516020074795698,0.8177547452547452,0.004016293167296493,0.8526914261437863,0.00323050663128488,0.015243506493506415,0.010847917263455756,5.0,3.0
6,xgb_gain,soft,stacking,0.8627872127872127,0.0035945592071452404,0.9324122290671367,0.002975820241199187,0.8778159340659342,0.0033917661152613574,0.9358971261006725,0.002219225780176313,0.7761800699300699,0.020954952084009614,0.8431186368576478,0.013231542901333103,0.8162774725274724,0.004383390255431991,0.8592858949866319,0.002943396788782172,0.040097402597402555,0.01944325132735722,6.0,3.0
7,xgb_gain,soft,stacking,0.8691933066933067,0.003592252388889512,0.9358116565003428,0.0027596792702770686,0.8986888111888112,0.003984918274861155,0.9476628609901587,0.002185467844222103,0.8018431568431568,0.016571525823908848,0.8703045391796016,0.010431819555841267,0.8386126373626374,0.0012094199020883953,0.8773921763800635,0.0016654169001278877,0.036769480519480494,0.016068138472443507,7.0,3.0
8,xgb_gain,soft,stacking,0.8693306693306694,0.0030597155137942734,0.9357535197070662,0.002733836552748262,0.8987824675324676,0.003968278161363263,0.9475812181075668,0.002140873199077583,0.8030244755244755,0.018985074222066238,0.8716739683268779,0.010675009149626253,0.838573926073926,0.0011229409970607946,0.8768890754600045,0.0014991422365862948,0.03554945054945051,0.018691818175155493,8.0,3.0
9,xgb_gain,soft,stacking,0.8796765734265733,0.003387892286348271,0.9445889213184419,0.0027082878138794926,0.8993444055944056,0.003935464661660006,0.948534685219875,0.0021321643146865526,0.7948738761238762,0.01851365764943873,0.869023994674157,0.008045915908633072,0.8376985514485515,0.0014781083159398996,0.8787254889216678,0.002078688232159014,0.04282467532467531,0.0177148972311254,9.0,4.0
10,xgb_gain,soft,stacking,0.8921765734265735,0.003178666162417035,0.9490509334571522,0.002678337848005686,0.8993319180819181,0.0038404296998497713,0.9494624849426299,0.0020897533656788186,0.6619542957042956,0.01843035593099113,0.7997983853683779,0.013170179109579561,0.84007992007992,0.0016592813209314599,0.8863986691380548,0.0016774494681666885,0.17812562437562435,0.018058520676188648,10.0,4.0
11,xgb_gain,soft,stacking,0.89881993006993,0.003106691861015636,0.9533130892583939,0.002710643958476451,0.9003558941058941,0.0034624132924844704,0.9508657738365531,0.002083108582411789,0.6498001998001998,0.01526982783382066,0.8145897629468435,0.010324992448824346,0.8405132367632367,0.0014384828189413603,0.8879972639747864,0.0019064513378115179,0.19071303696303693,0.015495782531463506,11.0,4.0
12,xgb_gain,soft,stacking,0.9030781718281717,0.0027758653564413003,0.9568695165972889,0.002637350129021368,0.9082230269730269,0.003526996624522046,0.9572087627657059,0.001840445797300869,0.6687824675324675,0.01350546141702921,0.8265590918197686,0.009021529375494088,0.8407105394605395,0.002141322962892317,0.8896957398246108,0.002412409926961878,0.17192807192807188,0.01374994419349314,12.0,4.0
13,xgb_gain,soft,stacking,0.9025287212787212,0.0025094602402767666,0.9569135347669315,0.0026947868130400843,0.9097402597402597,0.0031877224759998073,0.9589589824511153,0.0019005316847087173,0.6542557442557443,0.012691341896658546,0.8240208041833291,0.009693615889137572,0.8471590909090908,0.001365244924532418,0.8972634779057106,0.0027404418409353835,0.1929033466533466,0.012581053186192983,13.0,5.0
14,xgb_gain,soft,stacking,0.9033653846153846,0.0030384172051296228,0.9571894295764176,0.002684279312873887,0.9098963536463536,0.003077654860134872,0.959570515024436,0.0019864490991792906,0.6818381618381618,0.017165172760190174,0.8375098845959237,0.009423801961437455,0.848971028971029,0.0015159828249435845,0.9011028473274976,0.0027055216506110947,0.16713286713286707,0.016904036353713573,14.0,6.0
15,xgb_gain,soft,stacking,0.9031406093906094,0.002926135091829288,0.9572349572255916,0.0025322608606257015,0.9111575924075925,0.003331708287921352,0.9600405775543137,0.0019878039729451418,0.6972977022977023,0.022132898904514923,0.8509443023260456,0.00816887091726545,0.8499550449550449,0.00142260984100154,0.9019758172646535,0.0026911601190664734,0.1526573426573426,0.022145940117854878,15.0,6.0
16,xgb_gain,soft,stacking,0.9035776723276723,0.0032372029373263084,0.9573383409796996,0.0025753915104216726,0.9110764235764236,0.0036012429029360087,0.9599255483527461,0.0020536597610946155,0.6966608391608392,0.01956346003508757,0.8539332199394012,0.00881301422454425,0.8498026973026972,0.0015081297668650847,0.9022913233120526,0.002654286393055904,0.15314185814185807,0.019356975915418507,16.0,7.0
17,xgb_gain,soft,stacking,0.903484015984016,0.003029659567400705,0.9571790347514624,0.002564294724444605,0.910782967032967,0.003413955329507534,0.9599151753591064,0.0020241011721414365,0.697219030969031,0.021163116486620802,0.8540052833031104,0.009004818980928421,0.8498326673326673,0.001306416091894695,0.9018898771059112,0.002544255896548631,0.15261363636363634,0.02111534491461399,17.0,8.0
18,xgb_gain,soft,stacking,0.9034278221778221,0.002867487741970324,0.9572551231236297,0.002618134560911127,0.9125374625374626,0.003594285207230649,0.961800035004955,0.0021040424758245694,0.6797090409590409,0.02218267761745499,0.852639770818592,0.01095104637644958,0.8476785714285715,0.0020346595627649777,0.8996974943138779,0.002691762369596679,0.16796953046953045,0.02202999357391425,18.0,8.0
19,xgb_gain,soft,stacking,0.9047702297702298,0.002889761999019955,0.9583724841591975,0.0025510480203575214,0.9124875124875125,0.0033733562200976325,0.9625070982963091,0.0019834245212383282,0.6929108391608392,0.020349539672425844,0.8516562325661352,0.009337833509181496,0.8469692807192807,0.0026951752690278045,0.897873896083936,0.002586377823689112,0.1540584415584415,0.020712101801969546,19.0,8.0
20,xgb_gain,soft,stacking,0.9047077922077922,0.0030174445713251935,0.9583670450428692,0.0025266546054925204,0.9126685814185814,0.0035846533964870265,0.9624374470434661,0.002016807455076977,0.6978484015984016,0.02048357775774356,0.8526557139164531,0.00989624982932025,0.8470167332667332,0.0025243115895035493,0.8977592771863501,0.002772753261001761,0.14916833166833163,0.02064392831629193,20.0,9.0
21,xgb_gain,soft,stacking,0.90497002997003,0.0029573058403574333,0.9584999041917124,0.0025376086203675458,0.9125874125874127,0.0035317695278381323,0.9625008327087498,0.0019900477325301823,0.7006580919080919,0.01776984832267954,0.8532002860401336,0.008123350250514012,0.8467732267732269,0.0027118274859538943,0.8973426958905231,0.002696648778622621,0.1461151348651348,0.01764969766488354,21.0,10.0
22,xgb_gain,soft,stacking,0.9050761738261739,0.0030202651884547317,0.9584326013646693,0.0025821412364728877,0.9124375624375624,0.0038893402756223837,0.9623581775367489,0.0020000269494423093,0.6980032467532468,0.018190169815511643,0.8517338970345338,0.008043968631929514,0.8466346153846154,0.002308263478821288,0.8970128364392849,0.0028154725817332504,0.14863136863136858,0.018771290472401923,22.0,13.0
23,xgb_gain,soft,stacking,0.9048076923076923,0.0029695194694880646,0.9584683766533167,0.002549670926604937,0.9123501498501498,0.003713445380502832,0.962358083973968,0.001979139349356669,0.6997002997002997,0.017673778959580586,0.8509156557727987,0.009141768093653524,0.846948051948052,0.002209074786636298,0.8967890790528154,0.0028432688556678494,0.14724775224775222,0.017451896447979388,23.0,14.0
24,xgb_gain,soft,stacking,0.9050511988011987,0.003108382153789238,0.9581091610687016,0.0026334341146670368,0.9121128871128871,0.0037769306750517046,0.962322439673214,0.0019685612441385164,0.6979020979020979,0.018767870018595065,0.8483740164680474,0.008904181471344036,0.8474038461538461,0.001875315947476075,0.8963116916799484,0.0028190493851855958,0.14950174825174822,0.018732622547777484,24.0,15.0
25,xgb_gain,soft,stacking,0.9048701298701299,0.0028569714187216353,0.9581333033849267,0.0025932443308336896,0.9124063436563438,0.003830415161837206,0.9623672843140876,0.0019450097805065716,0.7030282217782218,0.01364958834136198,0.8495163497840821,0.008779447429934412,0.8473226773226774,0.0024534551022559505,0.8967590229450868,0.002803846414189696,0.1442944555444555,0.013825089519862969,25.0,18.0
26,xgb_gain,soft,stacking,0.9046703296703298,0.0031677838415426437,0.9580573615944494,0.002692872550826224,0.9129995004995004,0.0034010995980080457,0.962700074650624,0.0019254221994542704,0.6820666833166833,0.01278994279129817,0.8406279882080956,0.011409786169949995,0.8470904095904096,0.0024806929449204245,0.8968499635978407,0.0028716342939018517,0.16502372627372622,0.012731847688952885,26.0,19.0
27,xgb_gain,soft,stacking,0.9044955044955045,0.0027261400212837813,0.9580580165339155,0.002644357702501162,0.9128434065934066,0.003471881896006196,0.9626710140508841,0.001976923810738424,0.6832355144855145,0.01745232773557735,0.8418004237271219,0.010300461601854626,0.8470654345654346,0.002153583864751934,0.8969550898651798,0.0026156621336616884,0.16382992007992003,0.01709133202230968,27.0,22.0
28,xgb_gain,soft,stacking,0.9044143356643357,0.0031145017751261924,0.9580575923826423,0.0026492100302228936,0.9127809690309692,0.003496145518468804,0.9626601794808588,0.001980502021019363,0.6816570929070929,0.01522482256607071,0.8414050289121467,0.010554445742633837,0.8466983016983016,0.0024048429849843574,0.8967372216943895,0.00278704759310043,0.16504120879120876,0.015196811246361852,28.0,24.0
29,xgb_gain,soft,stacking,0.9047202797202797,0.003161715433591474,0.9580676690941425,0.002634443357160749,0.9125749250749251,0.0036332348148298316,0.9625623190495818,0.0019831491738780374,0.6809877622377623,0.016926188534359947,0.8417844989051908,0.010978303049539364,0.8465584415584416,0.0025447783780271063,0.8966703087122667,0.0029773698808082875,0.16557067932067931,0.01747499044583482,29.0,25.0
30,xgb_gain,soft,stacking,0.9048389110889111,0.0031884626012147845,0.9580274027920131,0.002648940908082994,0.9123813686313686,0.0032056111387257376,0.962581128287297,0.0019921189805010204,0.6819542957042957,0.01628835353273616,0.84190312459768,0.010558248292560586,0.8464385614385614,0.0026419329508045215,0.8964326231959848,0.002931693640753016,0.16448426573426572,0.01612002254745588,30.0,29.0
31,xgb_gain,soft,stacking,0.9046203796203797,0.0027936444095215387,0.9578598817516151,0.002669195865104032,0.9121253746253746,0.003286225616267699,0.9624494199606588,0.0019406509051414587,0.6767732267732268,0.013178809389194789,0.8408802496828847,0.010211762240197141,0.8465534465534466,0.0020262443438537,0.8958727067138655,0.002814005756134517,0.16978021978021973,0.012209304298232422,31.0,30.0
32,xgb_gain,soft,stacking,0.9046266233766234,0.0031329984916860115,0.9578485357050542,0.002737337110695035,0.9125499500499501,0.0036190208641978,0.9624474832110946,0.0019407438565887398,0.6788673826173827,0.014092226987333456,0.8409177280012695,0.01002982605960673,0.846471028971029,0.001754420774298638,0.8959419414252082,0.0029230750985472388,0.1676036463536463,0.013928609186973695,32.0,31.0
33,xgb_gain,soft,stacking,0.9044955044955044,0.002986193855659756,0.9578751449599352,0.002700486504227731,0.9120879120879121,0.00349439030882307,0.962459169202426,0.001924850260795978,0.6778696303696303,0.01508410091543212,0.8410367863904327,0.010192055574409453,0.8463898601398601,0.001981759307067548,0.8958197898505091,0.0028459680228359475,0.16852022977022973,0.014699169322235042,33.0,33.0
1,xgb_gain,strict,stacking,,,,,,,,,,,,,,,,,,,0.0,0.0
2,xgb_gain,strict,stacking,,,,,,,,,,,,,,,,,,,0.0,0.0
3,xgb_gain,strict,stacking,,,,,,,,,,,,,,,,,,,0.0,0.0
4,xgb_gain,strict,stacking,,,,,,,,,,,,,,,,,,,0.0,0.0
5,xgb_gain,strict,stacking,0.8431131368631368,0.003662567345836864,0.8988061841380398,0.0034001157979028467,0.8734765234765234,0.0035130361844369243,0.9280714056797349,0.002553934263702423,0.80123001998002,0.010053063132449781,0.8755352859553035,0.005405122197069429,0.8275899100899101,0.003545871241765009,0.8685237874637849,0.0028155543726809313,0.026397352647352573,0.01210779611125059,3.0,3.0
6,xgb_gain,strict,stacking,0.8431131368631368,0.003662567345836864,0.8988061841380398,0.0034001157979028467,0.8734765234765234,0.0035130361844369243,0.9280714056797349,0.002553934263702423,0.80123001998002,0.010053063132449781,0.8755352859553035,0.005405122197069429,0.8275899100899101,0.003545871241765009,0.8685237874637849,0.0028155543726809313,0.026397352647352573,0.01210779611125059,3.0,3.0
7,xgb_gain,strict,stacking,0.8431131368631368,0.003662567345836864,0.8988061841380398,0.0034001157979028467,0.8734765234765234,0.0035130361844369243,0.9280714056797349,0.002553934263702423,0.80123001998002,0.010053063132449781,0.8755352859553035,0.005405122197069429,0.8275899100899101,0.003545871241765009,0.8685237874637849,0.0028155543726809313,0.026397352647352573,0.01210779611125059,3.0,3.0
8,xgb_gain,strict,stacking,0.8431131368631368,0.003662567345836864,0.8988061841380398,0.0034001157979028467,0.8734765234765234,0.0035130361844369243,0.9280714056797349,0.002553934263702423,0.80123001998002,0.010053063132449781,0.8755352859553035,0.005405122197069429,0.8275899100899101,0.003545871241765009,0.8685237874637849,0.0028155543726809313,0.026397352647352573,0.01210779611125059,3.0,3.0
9,xgb_gain,strict,stacking,0.8516795704295704,0.0038049184051329645,0.9026884984396224,0.00334568697940291,0.8802322677322678,0.003793258056346763,0.9330523513075336,0.0028188862975101732,0.803233016983017,0.007270491576784916,0.864773325762649,0.011105269844375728,0.8326123876123876,0.0018889928676742082,0.8776225745408437,0.0018499824942242527,0.029379370629370582,0.007286615285221169,4.0,4.0
10,xgb_gain,strict,stacking,0.8516795704295704,0.0038049184051329645,0.9026884984396224,0.00334568697940291,0.8802322677322678,0.003793258056346763,0.9330523513075336,0.0028188862975101732,0.803233016983017,0.007270491576784916,0.864773325762649,0.011105269844375728,0.8326123876123876,0.0018889928676742082,0.8776225745408437,0.0018499824942242527,0.029379370629370582,0.007286615285221169,4.0,4.0
11,xgb_gain,strict,stacking,0.8516795704295704,0.0038049184051329645,0.9026884984396224,0.00334568697940291,0.8802322677322678,0.003793258056346763,0.9330523513075336,0.0028188862975101732,0.803233016983017,0.007270491576784916,0.864773325762649,0.011105269844375728,0.8326123876123876,0.0018889928676742082,0.8776225745408437,0.0018499824942242527,0.029379370629370582,0.007286615285221169,4.0,4.0
12,xgb_gain,strict,stacking,0.8516795704295704,0.0038049184051329645,0.9026884984396224,0.00334568697940291,0.8802322677322678,0.003793258056346763,0.9330523513075336,0.0028188862975101732,0.803233016983017,0.007270491576784916,0.864773325762649,0.011105269844375728,0.8326123876123876,0.0018889928676742082,0.8776225745408437,0.0018499824942242527,0.029379370629370582,0.007286615285221169,4.0,4.0
13,xgb_gain,strict,stacking,0.8616508491508492,0.0044103339514249325,0.929967349396358,0.002991924513548429,0.891570929070929,0.003367390177335812,0.9435374565494445,0.002741517086013774,0.7992195304695304,0.013075486401851242,0.8650730664814705,0.009376535843527389,0.8384777722277722,0.0030863403970074503,0.8792796266545642,0.003975654856915232,0.03925824175824173,0.013658991629226987,5.0,5.0
14,xgb_gain,strict,stacking,0.8621503496503496,0.0035634408676302027,0.9299920484111294,0.0031457682885046943,0.8995192307692308,0.004019610223579947,0.9491427029513944,0.0023255644040435543,0.8207629870129869,0.013049384888428961,0.8766884345674306,0.009633216622901243,0.8436013986013986,0.0017222496026526174,0.8860035228882006,0.003209120454057925,0.022838411588411534,0.01267558689991091,6.0,6.0
15,xgb_gain,strict,stacking,0.8621503496503496,0.0035634408676302027,0.9299920484111294,0.0031457682885046943,0.8995192307692308,0.004019610223579947,0.9491427029513944,0.0023255644040435543,0.8207629870129869,0.013049384888428961,0.8766884345674306,0.009633216622901243,0.8436013986013986,0.0017222496026526174,0.8860035228882006,0.003209120454057925,0.022838411588411534,0.01267558689991091,6.0,6.0
16,xgb_gain,strict,stacking,0.8782030469530471,0.003221190985145421,0.9404033622471435,0.0029532538726524758,0.8991820679320679,0.003736442583177066,0.9494677525271931,0.002137498863400219,0.714758991008991,0.02197641986588043,0.8560369909810468,0.008400181911777937,0.84376998001998,0.0015809817923845546,0.8887182898270561,0.003106287629566085,0.12901098901098898,0.02231345765177339,7.0,7.0
17,xgb_gain,strict,stacking,0.8830919080919081,0.004124880352210019,0.9457020876226669,0.002845841770964546,0.9075611888111889,0.0029788396954129356,0.955773319462755,0.0020001501527332306,0.7153871128871129,0.0239102866477542,0.8618067956643756,0.008059269233999166,0.8454008491508491,0.0019468091199416324,0.8915845670313702,0.0037165619976204482,0.1300137362637362,0.023818810629480953,8.0,8.0
18,xgb_gain,strict,stacking,0.8830919080919081,0.004124880352210019,0.9457020876226669,0.002845841770964546,0.9075611888111889,0.0029788396954129356,0.955773319462755,0.0020001501527332306,0.7153871128871129,0.0239102866477542,0.8618067956643756,0.008059269233999166,0.8454008491508491,0.0019468091199416324,0.8915845670313702,0.0037165619976204482,0.1300137362637362,0.023818810629480953,8.0,8.0
19,xgb_gain,strict,stacking,0.8830919080919081,0.004124880352210019,0.9457020876226669,0.002845841770964546,0.9075611888111889,0.0029788396954129356,0.955773319462755,0.0020001501527332306,0.7153871128871129,0.0239102866477542,0.8618067956643756,0.008059269233999166,0.8454008491508491,0.0019468091199416324,0.8915845670313702,0.0037165619976204482,0.1300137362637362,0.023818810629480953,8.0,8.0
20,xgb_gain,strict,stacking,0.8868194305694306,0.0036746480085550932,0.9482416434714137,0.0027149068562126585,0.9084852647352648,0.00283438157916378,0.9577746803645905,0.0018284633029848818,0.7225112387612388,0.024514619371856804,0.8597570561930578,0.007068761747365765,0.8452260239760239,0.0018390930756909964,0.8896466781220778,0.0033875696808516424,0.12271478521478515,0.02459629435928987,9.0,9.0
21,xgb_gain,strict,stacking,0.8944680319680319,0.0035233704843343704,0.9540722327123425,0.0027900091506395477,0.9087475024975025,0.0030873464822867985,0.9585517722786703,0.0019043902640239437,0.7097614885114886,0.019908565962697893,0.8503347435531502,0.008456229669525417,0.8461401098901099,0.0012455523199154201,0.8941979293184339,0.0029540171911923,0.13637862137862133,0.01987149201341937,10.0,10.0
22,xgb_gain,strict,stacking,0.9050262237762239,0.003340073276721643,0.9583251944109836,0.0025732000111687537,0.9093156843156842,0.0030233410750102824,0.9592047469264002,0.002007638615696497,0.7165721778221779,0.016427259488974073,0.8557863082846225,0.006894343966524337,0.8473538961038962,0.0016227895535804897,0.895968864427281,0.0029123872722132535,0.13078171828171825,0.0164890074853102,13.0,13.0
23,xgb_gain,strict,stacking,0.9051011488511488,0.002659969752809744,0.9584218697137029,0.002523177304795245,0.9093906093906095,0.0031628573905747104,0.9591272208061667,0.0020347141986738347,0.7204470529470529,0.015401218956412083,0.8552648177247327,0.007635388223451264,0.8470866633366633,0.001719649049796681,0.895468985310394,0.002721049995361962,0.12663961038961036,0.015456190786745051,14.0,14.0
24,xgb_gain,strict,stacking,0.905300949050949,0.0030765346314430048,0.9584649709680928,0.0025821726860068947,0.909346903096903,0.003000690842745121,0.9592636228656458,0.0020156181068331732,0.7226510989010989,0.015359935258741004,0.8567140975283458,0.00609560055244037,0.8472927072927072,0.0017657481169369993,0.8952496787677857,0.0027002311454627525,0.12464160839160834,0.015552013532803378,15.0,15.0
25,xgb_gain,strict,stacking,0.9048763736263737,0.003051785566895608,0.958477146604644,0.002670381371033437,0.9118194305694306,0.0033975202641458114,0.9615702541714031,0.0020787187273107323,0.7169592907092908,0.020927073200346667,0.8596197556190063,0.0069276006202785715,0.8463124375624375,0.002129805857115067,0.8939533644427501,0.002886184907086731,0.1293531468531468,0.020979579779938366,18.0,18.0
26,xgb_gain,strict,stacking,0.9049950049950051,0.002958027317213579,0.9584965016252479,0.002534015948093709,0.9115946553446553,0.0035853859792626696,0.9616619768842547,0.0020669291694308807,0.7151073926073926,0.022974560919168583,0.8573160685468378,0.008666583688681707,0.8462275224775224,0.0019108488514383306,0.894107599942515,0.0028367429198830653,0.13112012987012983,0.02339686605860828,19.0,19.0
27,xgb_gain,strict,stacking,0.9046141358641359,0.0030559243301612406,0.9583246236780203,0.002590238670955081,0.9119005994005993,0.003581727295574495,0.9618063130675518,0.0020472593033030125,0.7046578421578421,0.01806111689626517,0.85465302467263,0.007243107646078346,0.8457779720279721,0.0025359115392711994,0.8941777348525599,0.0030428552365256096,0.14112012987012984,0.01837816305040656,22.0,22.0
28,xgb_gain,strict,stacking,0.9042582417582418,0.003297942852586849,0.9579767447836879,0.0026360684323788767,0.9124313186813187,0.0036207836592512775,0.9623870634859646,0.0019529223020190594,0.7000137362637362,0.018388354679999903,0.8501819850354441,0.008090843280961817,0.8470754245754246,0.002412248292304608,0.896677742836584,0.0027745912638673423,0.14706168831168825,0.017526831002110964,24.0,24.0
29,xgb_gain,strict,stacking,0.9044705294705295,0.0034327810931401997,0.9580930464390753,0.002725438661723657,0.9123064435564435,0.0033896844824981764,0.9623222556664114,0.0019342159553445968,0.7016421078921079,0.01928705372871618,0.85032332440287,0.01011635401335623,0.8468256743256743,0.002616429449451794,0.8967650019810358,0.0028329434111678503,0.1451835664335664,0.019433391249741538,25.0,25.0
30,xgb_gain,strict,stacking,0.9046266233766234,0.003041548940763884,0.9580123766094045,0.0026940471108438395,0.9125062437562438,0.0032977375366733293,0.9626193642770815,0.0019680864340792374,0.6811500999000999,0.015845570861790125,0.8433612986039934,0.011063509909163301,0.8468281718281718,0.0025991841112055617,0.8966945850103942,0.002798509458709095,0.16567807192807188,0.01574786754021709,29.0,29.0
31,xgb_gain,strict,stacking,0.9046078921078922,0.0031066984655109963,0.9578245368517596,0.002686016790062069,0.912755994005994,0.0035385660250635003,0.9624678580660099,0.0019694002262873865,0.6795079920079921,0.014845697918616658,0.8420847270237255,0.009380059381088584,0.8466008991008991,0.0019999875117919495,0.8962313150136577,0.0029093937555049907,0.16709290709290706,0.015022949600615489,30.0,30.0
32,xgb_gain,strict,stacking,0.9043893606393606,0.00300063613976691,0.9578068191798211,0.002657165780388937,0.9125374625374626,0.0034235399770986747,0.9624404504087322,0.0019552680554125366,0.6805357142857142,0.014088967520441014,0.842112192877053,0.00940755013618304,0.8468643856143856,0.0021293773019473265,0.896020254096553,0.0029474750670515034,0.1663286713286713,0.01466325965377754,31.0,31.0
33,xgb_gain,strict,stacking,0.9044955044955044,0.002986193855659756,0.9578751449599352,0.002700486504227731,0.9120879120879121,0.00349439030882307,0.962459169202426,0.001924850260795978,0.6778696303696303,0.01508410091543212,0.8410367863904327,0.010192055574409453,0.8463898601398601,0.001981759307067548,0.8958197898505091,0.0028459680228359475,0.16852022977022973,0.014699169322235042,33.0,33.0
1,catboost_pvc,soft,stacking,0.7685751748251748,0.0041449820266597015,0.8229510468302925,0.003541200758623314,0.8188686313686313,0.00398561847084349,0.8756363859666807,0.0035499538669764583,0.8017632367632368,0.004969137500088751,0.8676571166096639,0.0009981919595909695,0.749493006993007,0.0050531937201922904,0.824327962372293,0.0003544887236423636,0.052270229770229715,0.007252558860323056,1.0,0.0
2,catboost_pvc,soft,stacking,0.8480082417582417,0.00408020349811507,0.8985163578304812,0.0031353646055740404,0.8611388611388611,0.0035345570338189748,0.9119402060851236,0.0034829693285529754,0.8226785714285715,0.00739573072031378,0.8920098810405379,0.0009034183230216211,0.7962537462537462,0.006895568712824209,0.8924031355757129,0.0005627472782367848,0.026424825174825133,0.009842963459478845,2.0,1.0
3,catboost_pvc,soft,stacking,0.8688499000999,0.003649232425648546,0.9231253137471919,0.00302176994073813,0.8623439060939061,0.003691805765959876,0.9126841003651693,0.003102800927913573,0.7041883116883116,0.017735635245564072,0.838231325430314,0.004676665006010042,0.7931818181818182,0.007764368712467943,0.8927120231167434,0.0007153677078146293,0.08899350649350644,0.020754077450145923,3.0,1.0
