k,features,s2m,m2s,cross_mean,in_static,in_mobile,coverage,has_dead,degenerate,is_selected
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;AvgFlowDuration;AvgTxPacketsPerFlow,0.8179416666666667,0.7800083333333333,0.798975,0.7871666666666667,0.8382916666666667,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;AvgFlowDuration;FlowDurationStd,0.7905083333333334,0.7646166666666666,0.7775624999999999,0.77825,0.8253750000000001,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;AvgFlowThroughput;AvgFlowDuration,0.8184583333333334,0.7883416666666667,0.8034000000000001,0.7937916666666668,0.8418749999999999,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;AvgFlowThroughput;AvgTxBytesPerFlow,0.8201999999999999,0.7826333333333334,0.8014166666666667,0.7900833333333334,0.8399166666666668,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;AvgFlowThroughput;AvgTxPacketsPerFlow,0.8310749999999999,0.7880249999999999,0.8095499999999999,0.7930833333333333,0.8420416666666667,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;AvgFlowThroughput;FlowDurationStd,0.8158416666666666,0.79015,0.8029958333333334,0.7965,0.8422916666666667,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;AvgFlowThroughput;FlowThroughputStd,0.8205916666666667,0.7929499999999999,0.8067708333333333,0.8068333333333334,0.8457500000000001,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;AvgTxBytesPerFlow;AvgTxPacketsPerFlow,0.8310749999999999,0.7880249999999999,0.8095499999999999,0.7930833333333333,0.8420416666666667,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;AvgTxPacketSize;AvgFlowDuration,0.83105,0.7933500000000001,0.8122,0.7995416666666667,0.8458749999999999,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;AvgTxPacketSize;AvgFlowThroughput,0.831625,0.7921666666666667,0.8118958333333333,0.7937916666666668,0.8443333333333333,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;AvgTxPacketSize;AvgTxBytesPerFlow,0.831625,0.7921666666666667,0.8118958333333333,0.7937916666666668,0.8443333333333333,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;AvgTxPacketSize;AvgTxPacketsPerFlow,0.8326583333333333,0.789475,0.8110666666666666,0.793625,0.8449166666666666,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;AvgTxPacketSize;FlowDurationStd,0.8266833333333333,0.7948583333333333,0.8107708333333333,0.8003333333333332,0.8466666666666667,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;AvgTxPacketSize;FlowThroughputStd,0.8373833333333334,0.7982666666666667,0.817825,0.8033333333333333,0.849875,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;DataPacketRate;AvgFlowDuration,0.7641249999999999,0.7678583333333333,0.7659916666666666,0.7808333333333334,0.83275,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;DataPacketRate;AvgFlowThroughput,0.8288583333333334,0.7859416666666666,0.8074,0.8015416666666667,0.8455416666666666,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;DataPacketRate;AvgTxBytesPerFlow,0.8288583333333334,0.7859416666666666,0.8074,0.8015416666666667,0.8455416666666666,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;DataPacketRate;AvgTxPacketSize,0.8411166666666667,0.8011833333333334,0.82115,0.8056666666666668,0.8509583333333333,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;DataPacketRate;AvgTxPacketsPerFlow,0.8101666666666666,0.7729750000000001,0.7915708333333333,0.7917083333333332,0.84,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;DataPacketRate;FlowDurationStd,0.7770583333333333,0.7698666666666666,0.7734624999999999,0.7823333333333333,0.8332916666666667,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;DataPacketRate;FlowThroughputStd,0.8084833333333332,0.7759999999999999,0.7922416666666665,0.7935833333333333,0.8343333333333334,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;DataPacketRate;NormalizedRoutingLoad,0.7721,0.7682916666666667,0.7701958333333334,0.7826666666666666,0.8333749999999999,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;DataPacketRate;Throughput,0.8421,0.7981166666666667,0.8201083333333333,0.8059583333333333,0.8528333333333332,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;FlowDurationStd;AvgTxBytesPerFlow,0.8122333333333334,0.7901250000000001,0.8011791666666668,0.7957916666666667,0.844,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;FlowDurationStd;AvgTxPacketsPerFlow,0.81785,0.7807583333333333,0.7993041666666667,0.7897500000000001,0.8396666666666667,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;FlowThroughputStd;AvgFlowDuration,0.7923749999999999,0.769825,0.7810999999999999,0.7895833333333333,0.8292083333333333,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;FlowThroughputStd;AvgTxBytesPerFlow,0.8184583333333334,0.790525,0.8044916666666667,0.8074583333333333,0.8461666666666666,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;FlowThroughputStd;AvgTxPacketsPerFlow,0.7993833333333334,0.7720250000000001,0.7857041666666668,0.79675,0.8363333333333333,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;FlowThroughputStd;FlowDurationStd,0.783,0.7722166666666667,0.7776083333333333,0.78925,0.8286666666666666,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;NormalizedRoutingLoad;AvgFlowDuration,0.753875,0.7657583333333333,0.7598166666666666,0.7770000000000001,0.82525,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;NormalizedRoutingLoad;AvgFlowThroughput,0.8211583333333333,0.7862166666666667,0.8036875,0.7943749999999999,0.8435,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;NormalizedRoutingLoad;AvgTxBytesPerFlow,0.8211583333333333,0.7862166666666667,0.8036875,0.7943749999999999,0.8435,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;NormalizedRoutingLoad;AvgTxPacketSize,0.8166083333333334,0.7918166666666666,0.8042125,0.7965833333333333,0.847625,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;NormalizedRoutingLoad;AvgTxPacketsPerFlow,0.8031083333333333,0.7677166666666667,0.7854125000000001,0.7868333333333334,0.83475,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;NormalizedRoutingLoad;FlowDurationStd,0.7505916666666667,0.7676583333333333,0.759125,0.7788750000000001,0.8272083333333334,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;NormalizedRoutingLoad;FlowThroughputStd,0.7845666666666666,0.7668166666666666,0.7756916666666667,0.7867083333333333,0.8285833333333333,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;Throughput;AvgFlowDuration,0.7682416666666666,0.7759583333333334,0.7721,0.7917083333333332,0.839375,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;Throughput;AvgFlowThroughput,0.831425,0.7925416666666667,0.8119833333333333,0.804875,0.8445833333333334,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;Throughput;AvgTxBytesPerFlow,0.831425,0.7925416666666667,0.8119833333333333,0.804875,0.8445833333333334,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;Throughput;AvgTxPacketSize,0.8417,0.8009916666666667,0.8213458333333333,0.8068333333333334,0.8512916666666667,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;Throughput;AvgTxPacketsPerFlow,0.821775,0.7796583333333333,0.8007166666666667,0.8000416666666667,0.8410416666666666,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;Throughput;FlowDurationStd,0.7641583333333334,0.7794916666666666,0.771825,0.792125,0.8406666666666666,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;Throughput;FlowThroughputStd,0.8260916666666667,0.7847666666666667,0.8054291666666666,0.80125,0.8439583333333333,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageHopCount;Throughput;NormalizedRoutingLoad,0.7888000000000001,0.775675,0.7822375,0.7896666666666666,0.8415416666666667,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;AverageHopCount;AvgFlowDuration,0.782775,0.7998499999999998,0.7913124999999999,0.8577916666666668,0.908,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;AverageHopCount;AvgFlowThroughput,0.8645416666666667,0.7917333333333333,0.8281375,0.8544166666666667,0.9131666666666667,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;AverageHopCount;AvgTxBytesPerFlow,0.8645416666666667,0.7917333333333333,0.8281375,0.8544166666666667,0.9131666666666667,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;AverageHopCount;AvgTxPacketSize,0.8661249999999999,0.81175,0.8389374999999999,0.85525,0.916375,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;AverageHopCount;AvgTxPacketsPerFlow,0.8564833333333334,0.771575,0.8140291666666667,0.8522916666666666,0.910625,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;AverageHopCount;DataPacketRate,0.847375,0.7977416666666667,0.8225583333333333,0.8544583333333334,0.90925,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;AverageHopCount;FlowDurationStd,0.7962416666666666,0.8055583333333333,0.8009,0.8581666666666666,0.9074166666666668,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;AverageHopCount;FlowThroughputStd,0.8341416666666667,0.7887,0.8114208333333333,0.8531666666666666,0.9104166666666668,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;AverageHopCount;NormalizedRoutingLoad,0.8193250000000001,0.800525,0.809925,0.8607916666666666,0.9073333333333333,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;AverageHopCount;Throughput,0.8526333333333334,0.80285,0.8277416666666666,0.8560416666666667,0.9105,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;AvgFlowDuration;AvgTxBytesPerFlow,0.8359666666666667,0.7859833333333333,0.810975,0.852125,0.9068333333333333,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;AvgFlowDuration;AvgTxPacketsPerFlow,0.826725,0.7818666666666667,0.8042958333333334,0.8530833333333333,0.9052083333333334,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;AvgFlowDuration;FlowDurationStd,0.7595666666666667,0.7822166666666667,0.7708916666666668,0.8537500000000001,0.9018333333333333,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;AvgFlowThroughput;AvgFlowDuration,0.8403416666666667,0.7880750000000001,0.8142083333333334,0.8531666666666666,0.9066666666666666,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;AvgFlowThroughput;AvgTxBytesPerFlow,0.8560333333333333,0.7770916666666667,0.8165625000000001,0.8537083333333334,0.9071666666666666,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;AvgFlowThroughput;AvgTxPacketsPerFlow,0.8573333333333334,0.785575,0.8214541666666667,0.8535,0.9070833333333335,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;AvgFlowThroughput;FlowDurationStd,0.8393666666666667,0.7839166666666667,0.8116416666666667,0.85125,0.9075833333333333,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;AvgFlowThroughput;FlowThroughputStd,0.8421,0.7766500000000001,0.809375,0.8540833333333334,0.9089999999999999,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;AvgTxBytesPerFlow;AvgTxPacketsPerFlow,0.8573333333333334,0.785575,0.8214541666666667,0.8535,0.9070833333333335,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;AvgTxPacketSize;AvgFlowDuration,0.8302583333333332,0.7879916666666666,0.8091249999999999,0.852875,0.9102916666666667,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;AvgTxPacketSize;AvgFlowThroughput,0.8555833333333333,0.8003083333333333,0.8279458333333333,0.8508333333333334,0.910625,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;AvgTxPacketSize;AvgTxBytesPerFlow,0.8555833333333333,0.8003083333333333,0.8279458333333333,0.8508333333333334,0.910625,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;AvgTxPacketSize;AvgTxPacketsPerFlow,0.8599833333333334,0.8002333333333334,0.8301083333333334,0.8502083333333333,0.9115833333333333,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;AvgTxPacketSize;FlowDurationStd,0.8466833333333333,0.7951166666666666,0.8209,0.8509166666666665,0.9109166666666666,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;AvgTxPacketSize;FlowThroughputStd,0.854475,0.7999749999999999,0.8272249999999999,0.8536250000000001,0.9123749999999999,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;DataPacketRate;AvgFlowDuration,0.74825,0.7874249999999999,0.7678375,0.8531249999999999,0.9031250000000001,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;DataPacketRate;AvgFlowThroughput,0.8517166666666668,0.7697583333333333,0.8107375000000001,0.8495416666666666,0.9092083333333334,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;DataPacketRate;AvgTxBytesPerFlow,0.8517166666666668,0.7697583333333333,0.8107375000000001,0.8495416666666666,0.9092083333333334,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;DataPacketRate;AvgTxPacketSize,0.86165,0.7994083333333334,0.8305291666666668,0.8499583333333334,0.9130416666666666,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;DataPacketRate;AvgTxPacketsPerFlow,0.8441333333333333,0.7612,0.8026666666666666,0.8465833333333332,0.9045833333333334,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;DataPacketRate;FlowDurationStd,0.7559916666666666,0.786825,0.7714083333333333,0.85125,0.9028333333333333,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;DataPacketRate;FlowThroughputStd,0.8419333333333333,0.7820333333333332,0.8119833333333333,0.8524166666666666,0.9056666666666665,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;DataPacketRate;NormalizedRoutingLoad,0.8036833333333333,0.78505,0.7943666666666667,0.8560416666666666,0.905625,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;DataPacketRate;Throughput,0.8598916666666666,0.79475,0.8273208333333333,0.8522500000000001,0.9095833333333333,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;FlowDurationStd;AvgTxBytesPerFlow,0.8436416666666666,0.7881666666666667,0.8159041666666667,0.8510833333333334,0.9062916666666666,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;FlowDurationStd;AvgTxPacketsPerFlow,0.8282083333333334,0.7789333333333334,0.8035708333333333,0.8537916666666666,0.904125,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;FlowThroughputStd;AvgFlowDuration,0.77585,0.7765333333333334,0.7761916666666667,0.856875,0.9035416666666666,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;FlowThroughputStd;AvgTxBytesPerFlow,0.8420166666666667,0.77835,0.8101833333333334,0.8557916666666667,0.9085000000000001,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;FlowThroughputStd;AvgTxPacketsPerFlow,0.8365333333333335,0.7602416666666666,0.7983875,0.8562916666666668,0.9078750000000001,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;FlowThroughputStd;FlowDurationStd,0.7720416666666666,0.7849749999999999,0.7785083333333332,0.8577499999999999,0.9039166666666666,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;NormalizedRoutingLoad;AvgFlowDuration,0.7851583333333334,0.7889916666666666,0.787075,0.8562499999999998,0.9025,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;NormalizedRoutingLoad;AvgFlowThroughput,0.8459166666666667,0.7710583333333334,0.8084875,0.8561666666666666,0.9086666666666666,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;NormalizedRoutingLoad;AvgTxBytesPerFlow,0.8459166666666667,0.7710583333333334,0.8084875,0.8561666666666666,0.9086666666666666,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;NormalizedRoutingLoad;AvgTxPacketSize,0.8414499999999999,0.7900583333333332,0.8157541666666666,0.8525,0.91375,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;NormalizedRoutingLoad;AvgTxPacketsPerFlow,0.8360333333333334,0.762075,0.7990541666666666,0.8541666666666666,0.9062083333333333,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;NormalizedRoutingLoad;FlowDurationStd,0.7756916666666666,0.787875,0.7817833333333333,0.85825,0.903,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;NormalizedRoutingLoad;FlowThroughputStd,0.82285,0.7788749999999999,0.8008624999999999,0.857625,0.9060416666666665,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;Throughput;AvgFlowDuration,0.75455,0.7855916666666668,0.7700708333333335,0.8535,0.9025416666666667,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;Throughput;AvgFlowThroughput,0.8504666666666667,0.7727499999999999,0.8116083333333333,0.8521666666666666,0.9075416666666666,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;Throughput;AvgTxBytesPerFlow,0.8504666666666667,0.7727499999999999,0.8116083333333333,0.8521666666666666,0.9075416666666666,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;Throughput;AvgTxPacketSize,0.8591333333333333,0.7992166666666667,0.829175,0.85125,0.9125,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;Throughput;AvgTxPacketsPerFlow,0.8462916666666667,0.7625583333333333,0.804425,0.8497499999999999,0.9053333333333334,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;Throughput;FlowDurationStd,0.7613666666666666,0.7711333333333332,0.7662499999999999,0.8511666666666665,0.9027916666666668,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;Throughput;FlowThroughputStd,0.8436583333333334,0.7895249999999999,0.8165916666666666,0.8533750000000001,0.9036249999999999,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AverageMprCount;Throughput;NormalizedRoutingLoad,0.8053166666666667,0.7815583333333332,0.7934375,0.8561666666666666,0.9028333333333333,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AvgFlowDuration;AvgTxBytesPerFlow;AvgTxPacketsPerFlow,0.7997916666666667,0.7705583333333333,0.785175,0.781125,0.8235833333333332,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AvgFlowDuration;FlowDurationStd;AvgTxBytesPerFlow,0.797225,0.7695333333333334,0.7833791666666667,0.7815,0.824,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AvgFlowDuration;FlowDurationStd;AvgTxPacketsPerFlow,0.8007583333333333,0.7606083333333333,0.7806833333333334,0.7748750000000001,0.82225,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AvgFlowThroughput;AvgFlowDuration;AvgTxBytesPerFlow,0.7969166666666667,0.7642083333333334,0.7805625,0.7793333333333333,0.8227500000000001,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AvgFlowThroughput;AvgFlowDuration;AvgTxPacketsPerFlow,0.7996583333333334,0.7691833333333333,0.7844208333333333,0.7817083333333334,0.822375,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AvgFlowThroughput;AvgFlowDuration;FlowDurationStd,0.7945333333333333,0.768075,0.7813041666666667,0.7824166666666666,0.8237916666666667,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AvgFlowThroughput;AvgTxBytesPerFlow;AvgTxPacketsPerFlow,0.806925,0.769975,0.78845,0.780875,0.8232499999999999,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AvgFlowThroughput;FlowDurationStd;AvgTxBytesPerFlow,0.7961416666666666,0.7670499999999999,0.7815958333333333,0.7826666666666666,0.8240833333333333,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AvgFlowThroughput;FlowDurationStd;AvgTxPacketsPerFlow,0.7942833333333335,0.769975,0.7821291666666668,0.7821250000000001,0.8240416666666667,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AvgFlowThroughput;FlowThroughputStd;AvgFlowDuration,0.802,0.7759416666666666,0.7889708333333334,0.8000416666666667,0.8315,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AvgFlowThroughput;FlowThroughputStd;AvgTxBytesPerFlow,0.7998916666666668,0.7760666666666666,0.7879791666666667,0.7980833333333334,0.8277916666666667,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AvgFlowThroughput;FlowThroughputStd;AvgTxPacketsPerFlow,0.802275,0.7783416666666666,0.7903083333333333,0.7969166666666667,0.8292916666666666,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AvgFlowThroughput;FlowThroughputStd;FlowDurationStd,0.7946416666666666,0.7770250000000001,0.7858333333333334,0.7991666666666667,0.8309166666666666,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AvgTxPacketSize;AvgFlowDuration;AvgTxBytesPerFlow,0.794275,0.7700416666666667,0.7821583333333333,0.784875,0.8280416666666667,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AvgTxPacketSize;AvgFlowDuration;AvgTxPacketsPerFlow,0.81345,0.7712583333333334,0.7923541666666667,0.78475,0.8281666666666667,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AvgTxPacketSize;AvgFlowDuration;FlowDurationStd,0.8139333333333334,0.7738583333333334,0.7938958333333335,0.7860416666666666,0.8284166666666666,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AvgTxPacketSize;AvgFlowThroughput;AvgFlowDuration,0.8051166666666667,0.77005,0.7875833333333333,0.7842916666666667,0.8270833333333334,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AvgTxPacketSize;AvgFlowThroughput;AvgTxBytesPerFlow,0.8154666666666667,0.7751,0.7952833333333333,0.781875,0.8253333333333334,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AvgTxPacketSize;AvgFlowThroughput;AvgTxPacketsPerFlow,0.8128916666666667,0.772475,0.7926833333333334,0.783375,0.8275416666666667,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AvgTxPacketSize;AvgFlowThroughput;FlowDurationStd,0.8038166666666666,0.7728083333333334,0.7883125,0.78875,0.82775,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AvgTxPacketSize;AvgFlowThroughput;FlowThroughputStd,0.8032583333333333,0.7796083333333333,0.7914333333333333,0.798625,0.8309166666666666,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AvgTxPacketSize;AvgTxBytesPerFlow;AvgTxPacketsPerFlow,0.8128916666666667,0.772475,0.7926833333333334,0.783375,0.8275416666666667,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AvgTxPacketSize;FlowDurationStd;AvgTxBytesPerFlow,0.7957583333333332,0.7694416666666667,0.7826,0.7880833333333334,0.8266666666666667,exhaustive,True,False,False
5,AverageAdvertisedLinksPerTCMessage;HnaMessageRate;AvgTxPacketSize;FlowDurationStd;AvgTxPacketsPerFlow,0.8106416666666667,0.7732666666666667,0.7919541666666667,0.7874583333333334,0.8274583333333334,exhaustive,True,False,False
