config,n_kept,removed,seed,te_acc,te_auc,tgt_acc,tgt_auc,thr
DJ_minus4_Flow_only,29,"AvgFlowDelay, AvgFlowJitter, FlowDelayStd, FlowJitterStd",53,0.8801198801198801,0.9447425077420083,0.7547202797202798,0.8495954145754345,0.5399999999999998
DJ_minus4_Flow_only,29,"AvgFlowDelay, AvgFlowJitter, FlowDelayStd, FlowJitterStd",54,0.8842407592407593,0.9483956977088845,0.7521228771228772,0.848742382742133,0.47999999999999976
DJ_minus4_Flow_only,29,"AvgFlowDelay, AvgFlowJitter, FlowDelayStd, FlowJitterStd",55,0.8894855144855145,0.9486174414995592,0.7645104895104895,0.8583771697832637,0.4999999999999998
DJ_minus4_Flow_only,29,"AvgFlowDelay, AvgFlowJitter, FlowDelayStd, FlowJitterStd",56,0.8847402597402597,0.9458469851826496,0.7870379620379621,0.8612850835478207,0.47999999999999976
DJ_minus4_Flow_only,29,"AvgFlowDelay, AvgFlowJitter, FlowDelayStd, FlowJitterStd",57,0.8858641358641358,0.9463371917792496,0.7951798201798201,0.8640047302847003,0.5099999999999998
DJ_minus4_Flow_only,29,"AvgFlowDelay, AvgFlowJitter, FlowDelayStd, FlowJitterStd",58,0.8811188811188811,0.9470066022888202,0.7822677322677323,0.8653357257128486,0.46999999999999986
DJ_minus4_Flow_only,29,"AvgFlowDelay, AvgFlowJitter, FlowDelayStd, FlowJitterStd",59,0.8777472527472527,0.9446364075484954,0.7846653346653346,0.8583149767315601,0.5899999999999997
DJ_minus4_Flow_only,29,"AvgFlowDelay, AvgFlowJitter, FlowDelayStd, FlowJitterStd",60,0.8778721278721279,0.9424529641187983,0.7486513486513486,0.8480714789705799,0.46999999999999986
DJ_minus4_Flow_only,29,"AvgFlowDelay, AvgFlowJitter, FlowDelayStd, FlowJitterStd",61,0.8814935064935064,0.9459490309889911,0.7933316683316683,0.8587838560041358,0.6099999999999998
DJ_minus6_all,27,"AverageEndToEndDelay, AverageJitter, AvgFlowDelay, AvgFlowJitter, FlowDelayStd, FlowJitterStd",42,0.869005994005994,0.9377848051049849,0.7842407592407592,0.8569407440711136,0.5599999999999997
DJ_minus6_all,27,"AverageEndToEndDelay, AverageJitter, AvgFlowDelay, AvgFlowJitter, FlowDelayStd, FlowJitterStd",43,0.8748751248751249,0.9409132949967116,0.8104645354645355,0.8727019908163766,0.5399999999999998
DJ_minus6_all,27,"AverageEndToEndDelay, AverageJitter, AvgFlowDelay, AvgFlowJitter, FlowDelayStd, FlowJitterStd",44,0.8762487512487512,0.9459331876914293,0.8041208791208792,0.8663304178339144,0.5399999999999998
DJ_minus6_all,27,"AverageEndToEndDelay, AverageJitter, AvgFlowDelay, AvgFlowJitter, FlowDelayStd, FlowJitterStd",45,0.8753746253746254,0.9425304341013632,0.8078921078921079,0.8742187383046525,0.5199999999999998
DJ_minus6_all,27,"AverageEndToEndDelay, AverageJitter, AvgFlowDelay, AvgFlowJitter, FlowDelayStd, FlowJitterStd",46,0.8821178821178821,0.9447211754279685,0.7865384615384615,0.8596500402694208,0.48999999999999977
DJ_minus6_all,27,"AverageEndToEndDelay, AverageJitter, AvgFlowDelay, AvgFlowJitter, FlowDelayStd, FlowJitterStd",47,0.8782467532467533,0.9460155229385998,0.7856143856143856,0.8570680318682317,0.48999999999999977
DJ_minus6_all,27,"AverageEndToEndDelay, AverageJitter, AvgFlowDelay, AvgFlowJitter, FlowDelayStd, FlowJitterStd",48,0.8715034965034965,0.939222366045543,0.800999000999001,0.867967634263838,0.5599999999999997
DJ_minus6_all,27,"AverageEndToEndDelay, AverageJitter, AvgFlowDelay, AvgFlowJitter, FlowDelayStd, FlowJitterStd",49,0.8753746253746254,0.9429393658289763,0.7849400599400599,0.8595065274385953,0.47999999999999976
DJ_minus6_all,27,"AverageEndToEndDelay, AverageJitter, AvgFlowDelay, AvgFlowJitter, FlowDelayStd, FlowJitterStd",50,0.8725024975024975,0.9407562342752154,0.7864635364635365,0.8594820139900059,0.5599999999999997
DJ_minus6_all,27,"AverageEndToEndDelay, AverageJitter, AvgFlowDelay, AvgFlowJitter, FlowDelayStd, FlowJitterStd",51,0.8786213786213786,0.9434203408978633,0.7981518481518481,0.8712813984217581,0.5099999999999998
DJ_minus6_all,27,"AverageEndToEndDelay, AverageJitter, AvgFlowDelay, AvgFlowJitter, FlowDelayStd, FlowJitterStd",52,0.8727522477522478,0.9405948072906116,0.7833166833166834,0.8532267557617208,0.5499999999999998
DJ_minus6_all,27,"AverageEndToEndDelay, AverageJitter, AvgFlowDelay, AvgFlowJitter, FlowDelayStd, FlowJitterStd",53,0.8743756243756243,0.940397826449275,0.7902597402597402,0.8582028323824029,0.5099999999999998
DJ_minus6_all,27,"AverageEndToEndDelay, AverageJitter, AvgFlowDelay, AvgFlowJitter, FlowDelayStd, FlowJitterStd",54,0.8764985014985015,0.9429862719697885,0.7912337662337663,0.8615410875338447,0.47999999999999976
DJ_minus6_all,27,"AverageEndToEndDelay, AverageJitter, AvgFlowDelay, AvgFlowJitter, FlowDelayStd, FlowJitterStd",55,0.8817432567432567,0.9434451038472017,0.7985264735264735,0.8677294184337141,0.5199999999999998
DJ_minus6_all,27,"AverageEndToEndDelay, AverageJitter, AvgFlowDelay, AvgFlowJitter, FlowDelayStd, FlowJitterStd",56,0.876998001998002,0.94143893069967,0.8116633366633367,0.8647544164127581,0.5599999999999997
